lwage,female,age,race,children,marital,education,RN_experience,left_nursing,country_ed_US,english_only,military,certificates,labor_union,work_setting,work_situation,level_care,care_specialty,state
3.6026425,1,42,white,1,never_married,ed_bsn,13,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n44
3.4603684,1,36,white,1,widowed_divorced_sep,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n10
3.6312613,1,45,white,1,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n14
3.912023,1,41,white,0,widowed_divorced_sep,ed_msn,21,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n9
3.6274226,1,47,white,0,currently_married,ed_assoc,5,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n24
3.4694183,1,35,white,1,currently_married,ed_assoc,3,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n45
3.0365543,1,38,white,0,currently_married,ed_msn,13,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_education,CC_medical_surgical,state_n31
3.758689,1,64,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n11
3.0365543,1,64,black,0,widowed_divorced_sep,ed_msn,45,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n3
3.4267519,1,38,white,1,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n42
3.790326,1,30,white,1,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n46
3.1296446,1,57,white,0,currently_married,ed_bsn,35,left_LT1,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n3
3.7705235,1,41,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n31
3.9528449,1,60,other_race,0,currently_married,ed_bsn,38,left_0,0,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_emergency_care,state_n4
3.239495,1,26,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n12
3.4420195,1,64,white,0,currently_married,ed_assoc,43,left_0,1,1,never_served_mil,3,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n23
3.54738,1,33,white,1,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n14
3.4081178,1,35,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n3
3.8474846,1,34,white,0,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n46
3.912023,1,53,white,0,widowed_divorced_sep,ed_msn,32,left_0,0,0,never_served_mil,0,0,SET_other_setting,SIT_self_employed,LC_admin,CC_no_patient_care,state_n45
3.5755508,0,61,white,0,widowed_divorced_sep,ed_assoc,9,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n6
3.8632329,1,66,white,0,currently_married,ed_msn,43,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n23
3.4420195,1,39,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n27
3.218876,1,69,white,0,currently_married,ed_msn,47,left5plus,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n41
3.9920657,1,49,black,0,currently_married,ed_assoc,13,left_0,1,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_public_health,CC_psychiatric,state_n28
3.59617,0,42,white,0,never_married,ed_bsn,6,left_0,1,1,served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n23
3.925446,1,26,white,0,never_married,ed_bsn,3,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n28
3.835062,1,49,asian,0,currently_married,ed_bsn,14,left_0,0,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n28
3.54738,1,58,white,0,currently_married,ed_assoc,36,left_35,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n23
2.3025851,1,39,asian,1,currently_married,ed_bsn,18,left_35,0,0,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_medical_surgical,state_n36
3.8020222,0,53,black,0,currently_married,ed_bsn,8,left_0,1,0,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_public_health,CC_no_patient_care,state_n46
3.4828413,1,49,white,0,never_married,ed_assoc,13,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n11
3.9769425,1,64,white,0,currently_married,ed_bsn,43,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n9
4.35831,1,68,white,0,currently_married,ed_assoc,47,left_35,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n4
3.3179667,1,45,white,0,widowed_divorced_sep,ed_bsn,4,left_0,1,1,never_served_mil,0,1,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_cardiac_care,state_n2
3.5671825,0,59,white,0,currently_married,ed_bsn,33,left_0,1,1,served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n41
4.289317,1,63,asian,0,widowed_divorced_sep,ed_msn,41,left_0,0,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n26
3.8250115,1,33,white,0,never_married,ed_assoc,6,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n45
3.384861,1,28,white,1,widowed_divorced_sep,ed_bsn,5,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n23
3.883852,1,51,white,0,never_married,ed_assoc,19,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n42
3.54738,1,44,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_employment_agency_TN,LC_emergency,CC_emergency_care,state_n22
3.218876,1,63,white,0,currently_married,ed_assoc,41,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_care_coordination,CC_psychiatric,state_n35
3.2516656,1,53,white,0,widowed_divorced_sep,ed_bsn,12,left_0,1,1,never_served_mil,3,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n19
3.6517398,1,65,other_race,0,widowed_divorced_sep,ed_assoc,19,left_0,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n31
3.4252121,1,28,white,0,currently_married,ed_bsn,6,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n16
3.815879,1,53,white,0,currently_married,ed_assoc,29,left5plus,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n25
3.4948618,1,41,asian,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n33
3.259698,1,42,white,0,currently_married,ed_assoc,22,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n13
3.6119184,1,62,white,0,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n11
3.522062,1,40,white,0,currently_married,ed_assoc,6,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n28
2.9495428,1,32,white,1,currently_married,ed_bsn,10,left_35,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n38
3.4748092,1,78,white,1,widowed_divorced_sep,ed_assoc,26,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n15
3.8097441,1,36,white,1,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n32
3.8694634,1,53,white,0,currently_married,ed_bsn,28,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n4
3.9892125,1,48,white,0,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n32
3.522062,1,64,white,0,currently_married,ed_bsn,42,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n14
3.1419148,1,63,white,0,currently_married,ed_bsn,39,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n23
3.7297015,1,46,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n9
3.59617,1,34,white,1,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,0,1,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n12
3.54738,1,49,white,0,widowed_divorced_sep,ed_bsn,4,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n19
4.153516,1,57,other_race,0,currently_married,ed_bsn,30,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n45
3.790326,1,40,white,0,currently_married,ed_bsn,16,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_self_employed,LC_others,CC_no_patient_care,state_n8
3.3242364,1,46,asian,0,currently_married,ed_bsn,25,left_0,0,0,never_served_mil,1,0,SET_hospital,SIT_employment_agency_TN,LC_inpatient,CC_medical_surgical,state_n12
3.8193135,1,48,white,0,currently_married,ed_bsn,25,left_35,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n44
3.837915,1,46,white,0,currently_married,ed_assoc,17,left_0,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n42
3.6080046,1,73,white,0,widowed_divorced_sep,ed_assoc,32,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n17
3.59617,1,33,asian,0,currently_married,ed_bsn,11,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n22
3.857535,1,62,white,0,widowed_divorced_sep,ed_assoc,36,left_0,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n32
3.259698,1,60,white,0,widowed_divorced_sep,ed_assoc,5,left_0,1,0,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n33
3.404279,0,59,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_cardiac_care,state_n35
3.665163,1,42,white,0,currently_married,ed_bsn,13,left_0,1,1,served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n39
4.1351666,1,49,asian,0,widowed_divorced_sep,ed_bsn,27,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n4
3.807663,0,59,asian,0,currently_married,ed_bsn,9,left_0,0,0,never_served_mil,1,0,SET_other_setting,SIT_employment_agency_TN,LC_ambulatory_care,CC_medical_surgical,state_n4
3.1261663,1,49,white,0,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n11
3.116597,1,30,white,1,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n21
3.48124,1,39,white,0,currently_married,ed_msn,14,left_0,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n12
3.0083833,1,56,white,0,never_married,ed_assoc,9,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_medical_surgical,state_n14
3.4420195,1,35,white,0,currently_married,ed_bsn,4,left_0,1,0,served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n45
3.3650584,1,34,white,0,widowed_divorced_sep,ed_assoc,6,left_0,1,1,served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n14
3.6163728,1,64,hispanic,0,currently_married,ed_bsn,42,left_LT1,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n11
4.1351666,1,64,white,0,currently_married,ed_phd,42,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n46
3.6957998,1,65,white,0,widowed_divorced_sep,ed_assoc,40,left_35,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n44
3.7705235,1,62,white,0,widowed_divorced_sep,ed_assoc,41,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n19
3.883852,1,57,white,0,widowed_divorced_sep,ed_assoc,23,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n8
3.54738,1,56,white,0,widowed_divorced_sep,ed_assoc,17,left_0,1,1,served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n27
4.581454,1,31,white,1,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n4
3.763603,1,63,white,0,currently_married,ed_assoc,34,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n11
3.8987777,0,47,white,0,currently_married,ed_bsn,22,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n39
2.8134108,1,42,other_race,0,currently_married,ed_bsn,16,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n13
3.912023,1,37,hispanic,0,never_married,ed_msn,10,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n27
3.9528449,1,59,white,0,widowed_divorced_sep,ed_assoc,38,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_medical_surgical,state_n5
3.259698,1,52,white,0,never_married,ed_bsn,30,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n43
3.8474846,1,37,hispanic,0,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n45
4.0873756,1,57,asian,0,currently_married,ed_msn,37,left_0,0,0,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n45
3.5134783,1,41,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n11
3.522062,1,30,white,1,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n42
3.7297015,1,47,white,0,currently_married,ed_assoc,27,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n34
3.522062,1,46,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n37
3.615291,0,65,white,0,currently_married,ed_assoc,16,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n29
3.54738,1,40,white,0,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n34
3.3242364,1,54,white,0,currently_married,ed_assoc,32,left_LT1,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n30
3.6274226,1,38,black,0,widowed_divorced_sep,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n38
3.4267519,0,34,other_race,1,currently_married,ed_bsn,6,left_35,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n30
2.7488723,1,71,white,0,currently_married,ed_bsn,32,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_medical_surgical,state_n28
3.4420195,1,48,white,0,widowed_divorced_sep,ed_assoc,3,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n9
3.8250115,1,40,white,1,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n11
3.8967555,1,34,hispanic,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_employment_agency_TN,LC_critical_care,CC_chronic_care,state_n45
3.3397405,1,51,white,1,currently_married,ed_assoc,10,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_cardiac_care,state_n40
3.506558,1,43,white,0,currently_married,ed_bsn,13,left_0,1,1,served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n43
3.5904393,1,63,white,0,widowed_divorced_sep,ed_bsn,41,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n46
3.6888795,1,55,hispanic,0,currently_married,ed_assoc,15,left_0,1,0,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n7
3.7516804,1,42,white,0,currently_married,ed_bsn,21,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n9
3.14778,1,32,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n43
3.3730264,1,65,white,0,currently_married,ed_bsn,42,left5plus,1,0,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n35
3.8046026,1,57,white,0,widowed_divorced_sep,ed_bsn,22,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n30
3.9528449,1,62,white,0,currently_married,ed_assoc,25,left_LT1,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n42
3.665163,1,42,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n25
3.259698,1,63,white,1,widowed_divorced_sep,ed_assoc,40,left_LT1,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_medical_surgical,state_n12
3.8658338,0,48,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n39
3.7705235,1,47,asian,0,currently_married,ed_bsn,15,left_0,0,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n4
4.14896,1,42,white,0,currently_married,ed_bsn,20,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n8
3.831484,1,68,white,0,currently_married,ed_msn,38,left_12,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_medical_surgical,state_n42
3.522062,1,45,white,0,currently_married,ed_assoc,10,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n33
3.5639093,1,37,white,0,never_married,ed_assoc,10,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n33
